source_url,source_slug,source_page_type,source_word_count,target_url,target_role,cluster,anchor_text,context_snippet,notes
https://www.companydebt.com/liquidation/intellectual-property-and-trading-assets-in-liquidation/,intellectual-property-and-trading-assets-in-liquidation,informational,2284,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"raph --> The ""IP I created is mine"" assumption is the misunderstanding that converts a [[CVL]] into a wider misfeasance investigation. <!-- /wp:p",
https://www.companydebt.com/liquidation/company-property-and-real-estate-in-liquidation/,company-property-and-real-estate-in-liquidation,informational,3246,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"interest, sells the asset, and pursues any residual balance as an unsecured claim in the [[creditors' voluntary liquidation]]. ""If I gave a personal guarantee",
https://www.companydebt.com/liquidation/directors-conduct-report-2/,directors-conduct-report-2,informational,2411,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"counting records you hand over, the Statement of Affairs you prepared at the start of the [[CVL]], HMRC's internal records (which the liquidator can request), and any answers you provide",
https://www.companydebt.com/liquidation/how-to-choose-the-right-insolvency-procedure/,how-to-choose-the-right-insolvency-procedure,informational,3275,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"h --> If your company cannot pay its debts and has no realistic rescue plan, a [[Creditors' Voluntary Liquidation]] (CVL) is the most common and usually the most appropriate route. If the company",
https://www.companydebt.com/liquidation/how-to-choose-the-right-insolvency-procedure/,how-to-choose-the-right-insolvency-procedure,informational,3275,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,--> Is a creditor already threatening legal action or a [[winding-up petition]]? If a winding-up petition h,
https://www.companydebt.com/liquidation/how-to-choose-the-right-insolvency-procedure/,how-to-choose-the-right-insolvency-procedure,informational,3275,/liquidation/how-much-does-liquidation-cost/,spoke,Closure & Liquidation,liquidation costs,whether the company has assets worth realising. We have a detailed breakdown of how much [[liquidation costs]] if you need the specifics. The proce,
https://www.companydebt.com/liquidation/voluntary-vs-compulsory-liquidation/,voluntary-vs-compulsory-liquidation,informational,2379,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,d then pass a voluntary winding-up resolution. This effectively converts the process to a [[CVL]]. Once the court has made the winding-,
https://www.companydebt.com/liquidation/voluntary-vs-compulsory-liquidation/,voluntary-vs-compulsory-liquidation,informational,2379,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"raph --> In compulsory liquidation, accounts are frozen when the [[winding-up petition]] is advertised in the London Gazette, which can happen weeks before the court hearing. Thi",
https://www.companydebt.com/liquidation/how-to-prepare-for-company-liquidation/,how-to-prepare-for-company-liquidation,informational,4181,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"pe of liquidation procedure. The most common route for directors who act voluntarily is a [[Creditors' Voluntary Liquidation]] (CVL), where you appoint a licensed insolvency practitioner to wind up the company. <",
https://www.companydebt.com/liquidation/how-to-prepare-for-company-liquidation/,how-to-prepare-for-company-liquidation,informational,4181,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"generally more scrutinising of the directors' conduct. If a creditor has already issued a [[winding-up petition]], the timetable is no longer yours to set. <!-- wp:paragraph -",
https://www.companydebt.com/liquidation/how-to-prepare-for-company-liquidation/,how-to-prepare-for-company-liquidation,informational,4181,/hmrc/cant-pay-vat/,spoke,HMRC,VAT arrears,"-- /wp:paragraph --> Gather your HMRC debts into a single list: [[VAT arrears]], PAYE, corporation tax, CIS deductions if applicable. If you've had a time-to-pay arrange",
https://www.companydebt.com/liquidation/how-to-prepare-for-company-liquidation/,how-to-prepare-for-company-liquidation,informational,4181,/liquidation/how-much-does-liquidation-cost/,spoke,Closure & Liquidation,Liquidation costs,"sets to cover the costs, directors may need to contribute personally to fund the process. [[Liquidation costs]] vary depending on the complexity of the case, but for a simple CVL with limited assets, e",
https://www.companydebt.com/liquidation/cant-afford-to-liquidate/,cant-afford-to-liquidate,informational,2689,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"that implies debts exist. [[Creditors' Voluntary Liquidation]] funded by director redundancy or personal funds. A <a href=""/liquidation/credito",
https://www.companydebt.com/liquidation/cant-afford-to-liquidate/,cant-afford-to-liquidate,informational,2689,/director-redundancy/,spoke,Closure & Liquidation,director redundancy claim,"ly, without realising the risks of doing nothing Directors who qualify for a [[director redundancy claim]] but have not yet explored using it to fund the liquidation <!-- /wp:list -",
https://www.companydebt.com/liquidation/which-creditors-get-paid-first/,which-creditors-get-paid-first,informational,2259,/liquidation/how-much-does-liquidation-cost/,spoke,Closure & Liquidation,liquidation costs,/h2> Preferential creditors rank after the [[liquidation costs]] but ahead of floating charge holders and unsecured creditors. There are two sub-categorie,
https://www.companydebt.com/insolvency-news-commentary/,insolvency-news-commentary,informational,1909,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"nies have risen alongside insolvency volume; a useful funding signal for directors facing [[CVL]] fees without cash. <h2 class=""wp-block-he",
https://www.companydebt.com/debt-charities-uk/,debt-charities-uk,informational,2485,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"is a licensed Insolvency Practitioner, who can advise on company voluntary arrangements, [[creditors' voluntary liquidation]], administration, or responding to a winding-up petition. <!--",
https://www.companydebt.com/debt-charities-uk/,debt-charities-uk,informational,2485,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"nt""} --> Contact a licensed Insolvency Practitioner immediately, not a debt charity. A [[winding-up petition]] is a court process that can result in your company being wound up by a judge if it is not",
https://www.companydebt.com/sector-specific-insolvency/,sector-specific-insolvency,informational,3691,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"through the gap (administration with trading, or a CVA) or whether the gap is structural ([[CVL]], possibly with a pre-pack going-concern sale). The <a href=""/company-rescue-solut",
https://www.companydebt.com/director-protection-hub/,director-protection-hub,hub,4323,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"he conversation with an insolvency practitioner about formal procedures. The £343 [[winding-up petition]] fee is no longer hypothetical, and the personal exposures sharpen by the week. <!-- /",
https://www.companydebt.com/company-rescue-recovery-hub/,company-rescue-recovery-hub,hub,3832,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"the supervisor is usually willing to vary; where the variation fails, the CVA fails, and [[CVL]] becomes the cleaner exit. Using a CVA to close a company covers the structured wi",
https://www.companydebt.com/company-rescue-recovery-hub/,company-rescue-recovery-hub,hub,3832,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,rrangements bind nobody. One angry creditor with a £750-plus undisputed debt and the £343 [[winding-up petition]] fee in their pocket can collapse a plan the other ten creditors were happy with.,
https://www.companydebt.com/company-rescue-recovery-hub/,company-rescue-recovery-hub,hub,3832,/advice/directors-personal-guarantees/,spoke,Director Risk,personal guarantees,"tion. Director guarantees in a CVA become especially important here, because most [[personal guarantees]] crystallise on procedure entry. <!-- wp:heading {""level"":3} -",
https://www.companydebt.com/hmrc/hmrc-debt-enforcement-hub/,hmrc-debt-enforcement-hub,hub,1471,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"tutory moratorium, rescue or sale. [[Creditors' Voluntary Liquidation]] (CVL), orderly wind-down. <!-- wp:hea",
https://www.companydebt.com/hmrc/hmrc-debt-enforcement-hub/,hmrc-debt-enforcement-hub,hub,1471,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"ders. Statutory demand and [[winding-up petition]], the insolvency track. See Can H",
https://www.companydebt.com/liquidation/company-strike-off-and-dissolution/,company-strike-off-and-dissolution,informational,3371,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"paragraph --> If your company has debts it cannot pay, the correct formal process is a [[Creditors' Voluntary Liquidation]] (CVL). This is the route designed for insolvent companies. <!",
https://www.companydebt.com/liquidation/company-strike-off-and-dissolution/,company-strike-off-and-dissolution,informational,3371,/hmrc/problems-paying-corporation-tax-hmrc/,spoke,HMRC,unpaid Corporation Tax,"y to HMRC. HMRC monitors the Gazette for strike-off notices. If your company has [[unpaid Corporation Tax]], VAT, or PAYE, HMRC will object and the dissolution is suspended. This is not a theoretic",
https://www.companydebt.com/liquidation/company-strike-off-and-dissolution/,company-strike-off-and-dissolution,informational,3371,/liquidation/how-much-does-liquidation-cost/,spoke,Closure & Liquidation,Liquidation costs,Striking off a company costs £10. [[Liquidation costs]] thousands. That price gap is why directors searching for a way out land here first. <,
https://www.companydebt.com/hospitality-restaurant-insolvency/,hospitality-restaurant-insolvency,informational,4909,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"ing --> Where there is no viable rescue and no credible sale, a [[Creditors' Voluntary Liquidation]] (CVL) is the director-initiated closure route. You appoint a licensed insolvency practiti",
https://www.companydebt.com/hospitality-restaurant-insolvency/,hospitality-restaurant-insolvency,informational,4909,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"straint, and ultimately a statutory demand that gives creditors the platform to present a [[winding-up petition]]. We have helped operators negotiate T",
https://www.companydebt.com/hospitality-restaurant-insolvency/,hospitality-restaurant-insolvency,informational,4909,/hmrc/cant-pay-paye/,spoke,HMRC,PAYE arrears,"graph --> We have helped operators negotiate Time to Pay arrangements covering VAT and [[PAYE arrears]] well into six figures; the key is always to engage before enforcement starts, not after.<",
https://www.companydebt.com/manufacturing-insolvency/,manufacturing-insolvency,informational,5251,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"ation, a Company Voluntary Arrangement (CVA), administration, pre-pack administration, or [[Creditors' Voluntary Liquidation]]. Which route fits depends on whether the trading model itself is viable: order-bo",
https://www.companydebt.com/care-home-insolvency/,care-home-insolvency,informational,3596,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"y is in collapse, or the regulator has taken enforcement action affecting registration, a [[Creditors' Voluntary Liquidation]] is the orderly closure route. Trading typically ceases, but a controlled run-off",
https://www.companydebt.com/hmrc/hmrc-enforcement-action/,hmrc-enforcement-action,informational,2166,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"olvency, we can act as the licensed Insolvency Practitioner for a CVA, Administration, or [[CVL]] under separate engagement. Our 0800 number is a free confidential consultation. <!--",
https://www.companydebt.com/hmrc/hmrc-enforcement-action/,hmrc-enforcement-action,informational,2166,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"ers). Statutory demand and [[winding-up petition]], the insolvency track. HMRC is one of the most frequent petitioners in English w",
https://www.companydebt.com/transport-haulage-insolvency/,transport-haulage-insolvency,informational,3344,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"deductions, and student loan deductions collected but not remitted. This means that in a [[CVL]] or administration, HMRC's claims in those categories are paid ahead of floating charge ho",
https://www.companydebt.com/debt-creditor-pressure-hub/,debt-creditor-pressure-hub,hub,3588,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"icensed Insolvency Practitioners under separate engagement where a CVA, Administration or [[CVL]] is the right route. The 0800 number on this page is a free confidential consultat",
https://www.companydebt.com/debt-creditor-pressure-hub/,debt-creditor-pressure-hub,hub,3588,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"ction letter, a 7-day warning, a section 123 statutory demand for &pound;750-plus, then a [[winding-up petition]] with a &pound;343 court fee. Crown preference, reinstated on 1 December 2020, pla",
https://www.companydebt.com/debt-creditor-pressure-hub/,debt-creditor-pressure-hub,hub,3588,/advice/directors-personal-guarantees/,spoke,Director Risk,Personal guarantees,agraph --> Some creditor pressure goes around the company and lands on you personally. [[Personal guarantees]] crystallise the moment the company enters a formal procedure. Section 214 of the,
https://www.companydebt.com/liquidation/bailiffs-high-court-enforcement-officers/,bailiffs-high-court-enforcement-officers,informational,3023,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,he strongest protection available. [[Creditors' Voluntary Liquidation]] (or compulsory liquidation) ends enforcement because the assets are now in the hands of t,
https://www.companydebt.com/liquidation/bailiffs-high-court-enforcement-officers/,bailiffs-high-court-enforcement-officers,informational,3023,/hmrc/cant-pay-vat/,spoke,HMRC,VAT arrears,"ong> handle commercial rent arrears under CRAR, HMRC debts, unpaid traffic penalties, and [[VAT arrears]], among others.",
https://www.companydebt.com/hmrc/hmrc-penalties-investigations/,hmrc-penalties-investigations,informational,1887,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"bill exceeds what the business can service, licensed IP advice on CVA, administration, or [[CVL]] is the right next step. <!-- /wp:ub/content-toggle-panel-block",
https://www.companydebt.com/liquidation/am-i-solvent/,am-i-solvent,informational,2680,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"ys, not weeks. The IP identifies which route fits your situation (CVA, administration, or [[CVL]]) based on whether the business has a viable future and what creditors are likely to accep",
https://www.companydebt.com/advice/insolvency-advice-for-directors/,insolvency-advice-for-directors,informational,2301,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"y has shifted, only a licensed practitioner can route you through CVA, administration, or [[CVL]] without you accidentally doing something a liquidator will later unwind. <!-- /wp:par",
https://www.companydebt.com/advice/insolvency-advice-for-directors/,insolvency-advice-for-directors,informational,2301,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"eview point. It is not enough once a [[winding-up petition]] is on the way, once a personal guarantee is in play, or once you are inside a creditor st",
https://www.companydebt.com/advice/overdrawn-directors-loan-accounts/,overdrawn-directors-loan-accounts,informational,2361,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"We see directors who rush to repay the DLA the week before the [[CVL]], believing it clears the problem. The liquidator recovers the payment, the director has p",
https://www.companydebt.com/company-administration/notice-of-intention-to-appoint-administrators/,notice-of-intention-to-appoint-administrators,informational,1562,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"ph --> We tell directors: the NOI is your emergency brake. If a [[winding-up petition]] is about to be heard, a creditor has instructed bailiffs, or HMRC is escalating enforceme",
https://www.companydebt.com/company-cash-flow-problems/when-employers-cant-afford-redundancy-payments/,when-employers-cant-afford-redundancy-payments,informational,2227,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,- /wp:paragraph --> [[Creditors' Voluntary Liquidation]] (CVL) Compulsory liquidation (cour,
https://www.companydebt.com/company-cash-flow-problems/cant-pay-a-company-mortgage/,cant-pay-a-company-mortgage,informational,2343,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"oratorium against creditor action. [[Creditors' Voluntary Liquidation]] (CVL), orderly wind-down of a non-viable business, limiting personal liability exposure w",
https://www.companydebt.com/company-cash-flow-problems/cant-pay-a-company-mortgage/,cant-pay-a-company-mortgage,informational,2343,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"that the company cannot pay its debts as they fall due, a statutory demand followed by a [[winding-up petition]] is the insolvency-track alternative. The petition freezes the company bank accounts on ad",
https://www.companydebt.com/company-cash-flow-problems/challenge-a-statutory-demand/,challenge-a-statutory-demand,informational,2327,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"Company Debt is an insolvency advisory firm. Where we recommend a CVA, Administration, or [[CVL]], we can act as the licensed Insolvency Practitioner under separate engagement. The 0800 n",
https://www.companydebt.com/advice/directors-duties-to-creditors/,directors-duties-to-creditors,informational,1677,/advice/overdrawn-directors-loan-accounts/,spoke,Director Risk,overdrawn director's loan account,"shareholders Increasing your own remuneration or bonuses Repaying your [[overdrawn director's loan account]] Making preferential payments to connected parties (family, associated companies)",
https://www.companydebt.com/advice/directors-duties-to-creditors/,directors-duties-to-creditors,informational,1677,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"ong>Act on advice. If the IP advises you to stop trading, stop. If they advise a [[CVL]], initiate it. Acting on professional advice is the section 214(3) defence in action.",
https://www.companydebt.com/company-cash-flow-problems/company-is-having-financial-difficulties/,company-is-having-financial-difficulties,informational,2062,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"ragraph --> [[Creditors' Voluntary Liquidation]] (CVL), directors initiate, a licensed IP is appointed, assets are realised and d",
https://www.companydebt.com/company-cash-flow-problems/company-is-having-financial-difficulties/,company-is-having-financial-difficulties,informational,2062,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,3> Delay allows creditors to move first. A [[winding-up petition]] advertised in The Gazette freezes your bank accounts under section 127 of the Insolvency,
https://www.companydebt.com/company-cash-flow-problems/company-is-having-financial-difficulties/,company-is-having-financial-difficulties,informational,2062,/hmrc/cant-pay-vat/,spoke,HMRC,VAT arrears,"a single event. It is the Thursday afternoon when three things arrive in the same hour: a [[VAT arrears]] letter, a supplier's final demand, and a text from the bookkeeper asking whether this mon",
https://www.companydebt.com/advice/get-free-business-debt-advice/,get-free-business-debt-advice,informational,1391,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,-- /wp:paragraph --> Directors who called late had two options: [[CVL]] or wait for a creditor to petition. The advice was free in both cases. The outcomes were,
https://www.companydebt.com/advice/are-directors-personally-liable-for-company-debts/,are-directors-personally-liable-for-company-debts,informational,2928,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"ho finds out about a £180,000 guarantee from the lender's solicitor a fortnight after the [[CVL]] is the worst-case scenario, and it is more common than it should be. <!-- /wp:paragra",
https://www.companydebt.com/advice/preventing-company-director-disputes/,preventing-company-director-disputes,informational,1414,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"ment?\u003c/strong\u003e""} --> A [[CVL]] requires a special resolution (75% shareholder majority). If one director holds 75%+ of t",
https://www.companydebt.com/advice/how-to-legally-take-money-out-of-a-limited-company/,how-to-legally-take-money-out-of-a-limited-company,informational,3340,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"at is approaching insolvency, we can act as the licensed IP for a CVA, Administration, or [[CVL]] under separate engagement. The 0800 number is a free confidential consultation. <!--",
https://www.companydebt.com/advice/funding-options-for-smes-in-the-uk/,funding-options-for-smes-in-the-uk,informational,1854,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"tatutory demand has expired (21 days from service under s.123(1)(a) IA 1986), or worse, a [[winding-up petition]] has been presented under s.122(1)(f), the bank account will freeze on Gazette advertiseme",
https://www.companydebt.com/insolvency/creditor-negotiations/,creditor-negotiations,informational,5111,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,":heading --> Where rescue is not viable, a controlled sale or a [[creditors' voluntary liquidation]] closes the file with the conduct trail intact. A pre-pack administration sells th",
https://www.companydebt.com/insolvency/creditor-negotiations/,creditor-negotiations,informational,5111,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"--> Negotiation is not suitable when the creditor already has a [[winding-up petition]] advertised, when the company is balance-sheet insolvent on any honest reading, or when th",
https://www.companydebt.com/insolvency/business-recovery-services/,business-recovery-services,informational,2973,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"turing the balance sheet of a company that no longer has a market is expensive theatre. A [[creditors' voluntary liquidation]] is usually the kinder, cheaper answer. <!-- wp:heading {""leve",
https://www.companydebt.com/insolvency/what-are-the-warning-signs-of-an-insolvent-company/,what-are-the-warning-signs-of-an-insolvent-company,informational,2689,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"n the section 214 curve, and set out whether a CVA, a moratorium, an administration, or a [[creditors' voluntary liquidation]] is the right route. Nothing is charged until you instruct us.",
https://www.companydebt.com/insolvency/what-are-the-warning-signs-of-an-insolvent-company/,what-are-the-warning-signs-of-an-insolvent-company,informational,2689,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,orate Trustee Services v Eurosail [2013] UKSC 28). You cross that line well before a [[winding-up petition]] lands. The warning signs below are t,
https://www.companydebt.com/insolvency/can-you-sell-your-insolvent-company/,can-you-sell-your-insolvent-company,informational,2347,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"you. In the cases we take on after a [[creditors' voluntary liquidation]] is under way, directors are often surprised by how fast the decision moves out of their h",
https://www.companydebt.com/insolvency/can-you-sell-your-insolvent-company/,can-you-sell-your-insolvent-company,informational,2347,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"t is the quiet one to a spouse's company for a pound, on a handshake, the week before the [[winding-up petition]]. Sections 238 and 239 of the Insolve",
https://www.companydebt.com/insolvency/how-to-save-a-struggling-business/,how-to-save-a-struggling-business,informational,2684,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"cts the trading assets while the old company is wound up. If neither has value, a [[Creditors' Voluntary Liquidation]] closes things cleanly and limits director risk far better than waiting for a compulsory w",
https://www.companydebt.com/insolvency/how-to-save-a-struggling-business/,how-to-save-a-struggling-business,informational,2684,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"creditor problem (not a structural one), and at least 14 days of breathing room before a [[winding-up petition]] or HMRC enforcement action. Strip",
https://www.companydebt.com/insolvency/rescue-your-business-from-insolvency/,rescue-your-business-from-insolvency,informational,3631,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"mers are leaving for cheaper rivals, the honest answer is that you are choosing between a [[Creditors' Voluntary Liquidation]] now and a forced winding-up later. <!-- wp:heading {""level"":3",
https://www.companydebt.com/insolvency/rescue-your-business-from-insolvency/,rescue-your-business-from-insolvency,informational,3631,/hmrc/cant-pay-vat/,spoke,HMRC,VAT arrears,"still works. If you stripped out the legacy debt, the bounce-back loan, and the historic [[VAT arrears]], would the next twelve weeks of cash flow stand up? If yes, you have a rescue candidate.<",
https://www.companydebt.com/insolvency/how-to-reduce-insolvency-risk/,how-to-reduce-insolvency-risk,informational,3634,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,Creditors' Voluntary Liquidation,"h --> If the company has neither rescue value nor sale value, a [[Creditors' Voluntary Liquidation]], initiated by the directors, gives the cleanest line under the matter and the most contro",
https://www.companydebt.com/insolvency/how-to-reduce-insolvency-risk/,how-to-reduce-insolvency-risk,informational,3634,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"point where the work changes from prevention to mitigation. Once a creditor has issued a [[winding-up petition]], once HMRC has refused a Time to Pay, or once your accountant has used the word ""insolven",
https://www.companydebt.com/insolvency/dealing-with-creditor-pressure/,dealing-with-creditor-pressure,informational,4332,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"erlying business cannot generate enough cash to repay creditors at any plausible level, a [[creditors' voluntary liquidation]] is usually the right call. Directors initiate the process, a licensed liquidator",
https://www.companydebt.com/insolvency/dealing-with-creditor-pressure/,dealing-with-creditor-pressure,informational,4332,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,clock attaches to it. A statutory demand starts a 21-day window before a [[winding-up petition]] can be presented. An HMRC 7-day warning runs straight into a Notice of Enforcemen,
https://www.companydebt.com/company-cash-flow-problems/what-is-a-statutory-demand-against-a-company/,what-is-a-statutory-demand-against-a-company,informational,2059,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"p>Company Debt is an insolvency advisory firm. Where we recommend administration, CVA, or [[CVL]], we can act as the licensed Insolvency Practitioner under separate engagement. Our 0800 n",
https://www.companydebt.com/company-cash-flow-problems/cant-afford-to-pay-suppliers-what-are-the-options/,cant-afford-to-pay-suppliers-what-are-the-options,informational,1953,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,ditors' Voluntary Liquidation (CVL) A [[CVL]] is the orderly wind-down route where the business is not viable. Directors retain control,
https://www.companydebt.com/company-cash-flow-problems/cant-afford-to-pay-suppliers-what-are-the-options/,cant-afford-to-pay-suppliers-what-are-the-options,informational,1953,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"n a UK limited company cannot pay its suppliers, the escalation path from aged invoice to [[winding-up petition]], the practical options before formal insolvency becomes the only route, and where directo",
https://www.companydebt.com/company-cash-flow-problems/cant-afford-to-pay-suppliers-what-are-the-options/,cant-afford-to-pay-suppliers-what-are-the-options,informational,1953,/advice/directors-personal-guarantees/,spoke,Director Risk,Personal guarantees,"ragraph --> [[Personal guarantees]] given to specific suppliers, typically on larger credit accounts or strategic su",
https://www.companydebt.com/company-cash-flow-problems/why-debt-is-not-always-a-bad-thing-for-your-business/,why-debt-is-not-always-a-bad-thing-for-your-business,informational,1933,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"the debt shift from commercial refinancing to formal restructure: CVA, administration, or [[CVL]]. A licensed insolvency practitioner is the right adviser to test whether your underlying",
https://www.companydebt.com/company-cash-flow-problems/why-debt-is-not-always-a-bad-thing-for-your-business/,why-debt-is-not-always-a-bad-thing-for-your-business,informational,1933,/hmrc/cant-pay-paye/,spoke,HMRC,PAYE arrears,"d HMRC liabilities treated as free credit. Accumulating VAT, Corporation Tax, or [[PAYE arrears]] costs the company at HMRC's interest rate plus compounding penalties, and is one of the c",
https://www.companydebt.com/hmrc/accelerated-payment-notices-apn/,accelerated-payment-notices-apn,informational,2110,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,CVL,"titioner, if the APN amount exceeds realistic liquidity. Administration, CVA, or [[CVL]] options need to be mapped inside the 90 days. <!-- wp:list-i",
https://www.companydebt.com/hmrc/accelerated-payment-notices-apn/,accelerated-payment-notices-apn,informational,2110,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"href=""/hmrc/hmrc-debt-enforcement-hub/"">HMRC enforcement action, including potential [[winding-up petition]]. In our experience, the directors wh",
https://www.companydebt.com/insolvency/transactions-at-undervalue/,transactions-at-undervalue,informational,2753,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"238 and section 239 exposure, and set out whether a CVA, a pre-pack administration, or a [[creditors' voluntary liquidation]] is the cleaner route. Nothing is charged until you instruct us. <!-- /wp:paragraph --",
https://www.companydebt.com/insolvency/transactions-at-undervalue/,transactions-at-undervalue,informational,2753,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"--> The onset of insolvency is defined by section 240(3). That is usually the date the [[winding-up petition]] was presented, the date the administration application was made, or the date the director",
https://www.companydebt.com/insolvency/antecedent-transactions/,antecedent-transactions,informational,2931,/liquidation/creditors-voluntary-liquidation/,spoke,Closure & Liquidation,creditors' voluntary liquidation,"overing transactions defrauding creditors more broadly. If your company is heading into a [[creditors' voluntary liquidation]] or compulsory winding-up, assume every material transaction in the last two years will be",
https://www.companydebt.com/insolvency/antecedent-transactions/,antecedent-transactions,informational,2931,/winding-up-petitions/,spoke,Closure & Liquidation,winding-up petition,"s two windows, measured backwards from the ""onset of insolvency"" (broadly the date of the [[winding-up petition]] or the resolution to wind up): <ul class=""wp",
https://www.companydebt.com/advice/can-a-director-be-made-bankrupt-if-a-business-fails/,can-a-director-be-made-bankrupt-if-a-business-fails,informational,1753,/liquidation/,hub,Closure & Liquidation,company liquidation,"tices, or overdrawn director's loan accounts. Most directors do not end up bankrupt after [[company liquidation]]. <!-- wp:ub/conten",
