detail_id,detail,category,provider,card_name,value,source_urls,mentioned_by,article_status,recommended_display_format,recommended_action,priority,needs_primary_verification,source_required,last_checked_required,editorial_note,verification_status,verified_source_url,verified_quote,verify_date,evidence_tier,notes,cannibalisation_risk,cannibal_owner_url
n32,"Administration provides a statutory moratorium, freeing the company from most creditor enforcement actions.",Process / Steps,Company Administration,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,present_but_weak,process_steps,,medium,False,False,False,,unverified,,,,,,False,
n33,An initial automatic moratorium lasts for 10 business days upon filing a Notice of Intention to Appoint.,Process / Steps,Company Administration,Notice of Intention to Appoint,10 business days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,present_but_weak,process_steps,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n34,An administrator has 8 weeks to submit detailed proposals to creditors.,Process / Steps,Company Administration,Statement of Proposals,8 weeks,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,present_but_weak,process_steps,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n35,A creditors' meeting to approve proposals must be held within 10 weeks of the company entering administration.,Process / Steps,Company Administration,,10 weeks,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,present_but_weak,process_steps,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n36,Creditors typically receive at least 14 days' notice for a meeting to approve proposals.,Process / Steps,Company Administration,,14 days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,present_but_weak,process_steps,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n37,Administration is generally intended to last no longer than 12 months.,Timeline / Duration,Company Administration,,12 months,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,present_but_weak,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n38,Administration can be extended for a further 12 months with creditor consent.,Timeline / Duration,Company Administration,,12 months,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,present_but_weak,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n39,"Administration can be extended indefinitely by the Court, especially for large or complex cases.",Timeline / Duration,Company Administration,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,present_but_weak,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n40,A standalone CIGA moratorium provides an initial 20 business days of protection from creditor action.,Alternatives / Options,Standalone Moratorium (CIGA),Corporate Insolvency and Governance Act 2020,20 business days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,missing,comparison_table_column,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n41,A standalone CIGA moratorium can be extended with creditor consent.,Alternatives / Options,Standalone Moratorium (CIGA),Corporate Insolvency and Governance Act 2020,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,missing,comparison_table_column,,medium,False,False,False,,unverified,,,,,,False,
n42,"Companies in a standalone CIGA moratorium must continue to pay debts falling due during the moratorium, but not those due before.",Alternatives / Options,Standalone Moratorium (CIGA),Corporate Insolvency and Governance Act 2020,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,missing,comparison_table_column,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n43,Informal arrangements with creditors are not legally binding on all creditors unless formally documented and approved by all parties.,Alternatives / Options,Informal Arrangements,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFyc-VT8C_q4LWS-z1Uki-1j0MTS973umpPNWgujAWgtQ-_rwffMnXSaLUdAM5J5lNPSaYdNbWtSVHeOrA-87lwBiyFA5XiNOQfTacRtIMJNqveN83rw7XnvwD5vMgYjgBGACZW-YQxwPLEdR4Ksiokc7niZNZ9ruHcxv9o_AyuPX8ezrWohFcu_-G-AKKoUJflk66EAjmfoHzYtH7TMS-W90biDn381S_88teFXzFwb3FTgAsemv8=,gemini · usecase-4,missing,comparison_table_column,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n44,The administrator examines director conduct for wrongful trading under section 214 IA 1986.,Director Liability / Personal Risk,Company Administration,Section 214 Insolvency Act 1986,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGJEoIyVySA5VDMYFwfYADYY9O9yWjtv-AV2-AswruvOeedd7XVQ-TAm_Uwo-sbqJZKPbmqsddvodv2ZplBxjifCOimm1EbfPn-F6tSuea-3O7BXoA0SZjIoS7bAEjemSW1nktdHJg-GHG8_t-ut_NZfaX57Y6mEqPoUg==,gemini · usecase-2,present_but_weak,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n45,The administrator examines director conduct for preference payments under section 239.,Director Liability / Personal Risk,Company Administration,Section 239 Insolvency Act 1986,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGJEoIyVySA5VDMYFwfYADYY9O9yWjtv-AV2-AswruvOeedd7XVQ-TAm_Uwo-sbqJZKPbmqsddvodv2ZplBxjifCOimm1EbfPn-F6tSuea-3O7BXoA0SZjIoS7bAEjemSW1nktdHJg-GHG8_t-ut_NZfaX57Y6mEqPoUg==,gemini · usecase-2,present_but_weak,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n46,The administrator examines director conduct for transactions at undervalue under section 238.,Director Liability / Personal Risk,Company Administration,Section 238 Insolvency Act 1986,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGJEoIyVySA5VDMYFwfYADYY9O9yWjtv-AV2-AswruvOeedd7XVQ-TAm_Uwo-sbqJZKPbmqsddvodv2ZplBxjifCOimm1EbfPn-F6tSuea-3O7BXoA0SZjIoS7bAEjemSW1nktdHJg-GHG8_t-ut_NZfaX57Y6mEqPoUg==,gemini · usecase-2,present_but_weak,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n47,The administrator examines director conduct for misfeasance under section 212.,Director Liability / Personal Risk,Company Administration,Section 212 Insolvency Act 1986,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGJEoIyVySA5VDMYFwfYADYY9O9yWjtv-AV2-AswruvOeedd7XVQ-TAm_Uwo-sbqJZKPbmqsddvodv2ZplBxjifCOimm1EbfPn-F6tSuea-3O7BXoA0SZjIoS7bAEjemSW1nktdHJg-GHG8_t-ut_NZfaX57Y6mEqPoUg==,gemini · usecase-2,present_but_weak,warning_callout,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
