detail_id,detail,category,provider,card_name,value,source_urls,mentioned_by,article_status,recommended_display_format,recommended_action,priority,needs_primary_verification,source_required,last_checked_required,editorial_note,verification_status,verified_source_url,verified_quote,verify_date,evidence_tier,notes,cannibalisation_risk,cannibal_owner_url
n23,"For a CVA to be approved, the resolution will be invalid if more than 50% (by value) of all unconnected creditors whose claims are admitted for voting vote against it.",Process / Steps,Company Voluntary Arrangement,Unconnected Creditor Veto,50%,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEhqoK7sp1H3O5XErXSsBoncJMmDjNE8e1jLRR6GNXSz8aC1CPBNmNIx2nqJSVgE2at3awDyRKmtTq9NIBaopCDeUtsiUSUPonX1WsHlR879OkhLFVIs9aFEThn1ope2I4rU8w7ye5DdYIQeQWdeWj0196UzzVsKrTzL0_LmiAefctIASNIkBeu_lc88yU|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFnj42waQ24d0cjAUgfYef5Hv6MQBx8iKRuun4McTDrfnb9LCGRtul0z1ob72e7AjqI_0tUzFQlwWRgQLQjC82Cc3osbmd9EUXfxkObH6PaCeQMuaxWIHBEshZjrvb2_0bOAjwKMrcHGf8Ym58ScrGJ0YBzLbA3YRd3BOzQaJqarJ67gh7pgJYxcIbJMV1HwfAF3AAn1AWF|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGmlen8l16HHsNQQjklyOurHAtEmdNjAdiAG0h4MrWeAbap9Zx4pT9MT3BdxxDYekJbkfKGVFiN_d9rgivtnCWgEE3JjA1rkszDKrTHm9UfSV5ej5RYjDlu3EKwh93FGYmuPTXZRmUni1aLfyiguvk5fAwf0k0kQUvKhqTMJMGzICT88VKhHUJ0iyRdSbyPugzVBbaovamEVyMj72Zvg8DjxOiSl8SQcBfKOpLp,gemini · usecase-1|gemini · usecase-4,present_but_weak,process_steps,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n24,The nominee IP is generally required to work out the arrangement details and payment schedule within one month of their appointment.,Timeline / Duration,Company Voluntary Arrangement,,1 month,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQF8dUflvJXzyQWYTEYY0O76mRtxyQ74oGzq5-q4r3h-gLfGQNU_tyiGt5UXIDHugPIuOZctDBP3OQwgKvf8O63vYiehQprnMVKecNHJU56yPU2pQzzM88J5FwgquWPIGa2pU76Ejo9Pljnpn5HUzoQOchYGWVwe-9S0ldnbZg==|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHFb84RqV6tQYy-SA9si8TQlTBTw8r6-WPayLHxitAwfB77MEOrHjKhoBdPTA--yaJN3yTP4O1eVyCnERd3JURBexWEJrvVCz6jLhIb8-eUhpJUx7BgN51r2T9iLBIQ3WkgfD3ZfikTesD3ZGtiUiFZjOJFUYdGyXHU-SD44dt60vn_BShc11221MNoNhBBNSAryy8sJo6VDw=,gemini · usecase-1|gemini · usecase-2,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n25,"A CVA can potentially be extended by up to two years in exceptional, unforeseen circumstances.",Timeline / Duration,Company Voluntary Arrangement,,up to 2 years,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHFb84RqV6tQYy-SA9si8TQlTBTw8r6-WPayLHxitAwfB77MEOrHjKhoBdPTA--yaJN3yTP4O1eVyCnERd3JURBexWEJrvVCz6jLhIb8-eUhpJUx7BgN51r2T9iLBIQ3WkgfD3ZfikTesD3ZGtiUiFZjOJFUYdGyXHU-SD44dt60vn_BShc11221MNoNhBBNSAryy8sJo6VDw=,gemini · usecase-1,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n26,"The initial fees for simple, small-scale CVAs can start around £1,500.",Cost / Fees,Company Voluntary Arrangement,Nominee's Fees,"£1,500",https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEmTxuDqOEp8vuLfIM8LpqU3V6663_Knv69Sh08GOuVsHLDEssHIk8kws02KMWkjj_dcuVsjCY_rBigrYbQnhyEP-_OGLTXjtsVzb4lZtQOVNpJ3j_sdTYwB51CgcuHxUy_CayoKTM3e1d0X9Wj83d1jDzLh_J90hz2TapcN1pH44bM-lD_tl4GDwk9_jCalrqVdP8yMNjG-aMVa1I9cmvceS6Y_QiA=,gemini · usecase-2,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n27,"For small to medium-sized businesses, the total lifetime cost of a CVA, including both nominee and supervisor fees, can range from £2,000 to £10,000.",Cost / Fees,Company Voluntary Arrangement,,"£2,000 to £10,000",https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH5CXBmpTNBFoyLGtdgoXMfSKxOzYjLBhXBxfEu79EwnYU4rhoD2j82E9hB6RepRCG0nn7XwnkYfe8itAAZBiezJpgcJy1pgdTtISZXGC1NUieQ_mR7GbUv5rMXz22qBryT_QciBt3a8pqbw-Pkki8KniCpzZw6Is4qKjtHGORRULe7AQA=,gemini · usecase-2,contradicted,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n28,"Total supervisor fees for CVA arrangements spanning several years can range from £10,000 to £30,000 or more.",Cost / Fees,Company Voluntary Arrangement,Supervisor's Fees,"£10,000 to £30,000+",https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHsxr39iINK0-91UwmmpPBcbqUBYy-Ao19s0p_QH_QuqFNevhBOEpxwhAD0_YG8949t3VlpYPwEVWgBCFRjCQN4aA4bJuy4XL1UfbUE9hoNxlASndz1iMultI1l7fIeNhO6sCvHcKaDc3J13zc=,gemini · usecase-2,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n29,Creditors also have a say in agreeing to the terms relating to the insolvency practitioner's remuneration.,Cost / Fees,General,IP Remuneration,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHFb84RqV6tQYy-SA9si8TQlTBTw8r6-WPayLHxitAwfB77MEOrHjKhoBdPTA--yaJN3yTP4O1eVyCnERd3JURBexWEJrvVCz6jLhIb8-eUhpJUx7BgN51r2T9iLBIQ3WkgfD3ZfikTesD3ZGtiUiFZjOJFUYdGyXHU-SD44dt60vn_BShc11221MNoNhBBNSAryy8sJo6VDw=,gemini · usecase-2,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n30,Payments from the company's cash flow in a CVA are used to cover the insolvency practitioner's fees before the remainder is distributed to creditors.,Cost / Fees,Company Voluntary Arrangement,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHblgkeRfi603sMGor6wzGqY3zxzlTO2vFAgFDAhNWQFfqJYaoz1rWoXkW5UcwpZHAhAQgFZ_3tqGyMvU_MrXZVpVXZnNN3L4D3bm_U1wbPuGH_MtClbssa7jriaMWT_FRO60OZNX_KRk83ZLIkWym8G3VPHOVKk0kqkFFW83CaIDpEWOh2A72FbiLYuSVqCJ2cpx0DuJDydishw_ijvOE9qbE0YA==,gemini · usecase-2,missing,comparison_table_cell,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n31,"A CVA has been notably used to renegotiate property leases, particularly in the retail and leisure sectors.",Route Comparison,Company Voluntary Arrangement,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGe5DYVL7iYppoNXimS0HK5OQrkx-pDgvF5aXIGOJMruFp9eeVnTDZcgYfuzSXrhdvfSuUMzKWtfDHK_JA9t_-XKmdksZiD-lSLBmIOYId6YHgOcsvlqKSiYG4wL6cIrd_cbTCGiPE6iWZQfkk-qvra_Crt,gemini · usecase-4,missing,comparison_table_column,,medium,False,False,False,,unverified,,,,,,False,
n32,Creditors may challenge a CVA within 28 days of approval on grounds of 'unfair prejudice' or 'material irregularity'.,Legal / Regulatory,Company Voluntary Arrangement,,28 days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG685yLsA9KK9e5QRdk94VQ7-i0LskIFYjnw9Bv8LYa32XNkdlKMsUL6IKYWjZSKBp5Cp5LpuZkGKgWqGrn7ni4X42T0OrLHqIimcnMWudgh3MpT7JiL9c43Bw0-8eDXnUKwHB2omZpAkQak6Yd,gemini · usecase-4,missing,source_note,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n33,"A standalone moratorium, introduced by the Corporate Insolvency and Governance Act 2020 (CIGA 2020), offers an initial 20 business days of legal protection from creditor action, extendable for a further 20 business days by directors, or longer with creditor consent or court approval. For this, the company must be able to pay certain new debts, and the Monitor must believe rescue is possible.",Alternatives / Options,Moratorium,Standalone Moratorium (CIGA 2020),20 business days,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFtqUMOyN3kUjivyf3rndQ-Wb9XMyTDsBfwL0RaYZoV7ZH6J669xR0n_2XRWmWBN6TwKookK0mYESjgCs9SV2R82pN1uVsWpK677xpgQdt51wiPHGfZQ3DzyZGokr4C1D4jFr5pc6gAoOuS1rEOlF2jjJdd31_ayM2TvkA==|https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHYT7Ynra2kPdHUwh-klHrHd8FOa02J5q4U42BUQh_nHSjDMiKlMEXt--xPVLjzF8PxdxhLw4wlMQb13aaYw-4eW_QyaB-s3i3s57f3JInwdTN1AsZSdh8gSOMOVA_3v6EecM0WVuK8aWsQSFOUpSwXXOI49UmfZzzo-jhSM-qx,gemini · usecase-4,missing,comparison_table_column,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n34,"A Restructuring Plan, introduced by the Corporate Insolvency and Governance Act 2020 (CIGA 2020) establishing Part 26A of the Companies Act 2006, is a court-sanctioned process for viable companies allowing a compromise with creditors and/or shareholders. It can impose a plan on dissenting creditor classes, known as 'cross-class cram down', if the court deems it 'fair and equitable', with approval typically requiring a majority in number representing 75% in value within each class.",Alternatives / Options,Restructuring Plan,Restructuring Plan (CIGA 2020),75%,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGmlen8l16HHsNQQjklyOurHAtEmdNjAdiAG0h4MrWeAbap9Zx4pT9MT3BdxxDYekJbkfKGVFiN_d9rgivtnCWgEE3JjA1rkszDKrTHm9UfSV5ej5RYjDlu3EKwh93FGYmuPTXZRmUni1aLfyiguvk5fAwf0k0kQUvKhqTMJMGzICT88VKhHUJ0iyRdSbyPugzVBbaovamEVyMj72Zvg8DjxOiSl8SQcBfKOpLp,gemini · usecase-4,missing,comparison_table_column,,medium,True,True,True,,manual_review,,,,,skipped: per-run verification budget reached,False,
n35,"In administration, an administrator, a licensed insolvency practitioner, is appointed to manage the company's affairs, taking control from the directors. The primary objective is usually to rescue the company as a going concern, or to achieve a better result for creditors than in liquidation.",Alternatives / Options,Administration,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGc57JivipLLRTEbUTi7qjYsk1zKueHczF5cKlN2iZdNCAYKZ6f440hEyUL9x3wS6XYeisu7Aap4IkCcHoJS7t5bReBB4SKnl0huvEWwG3fX067I6L7haA3QEPb0mQfETV8fB0Ef_ykLx-7Gl4-u7g3UUqt6pO2wr4TyD8bSK29uSKLrlCft_lF5KJWrF_ebjbP-Fi2Ye6d1X3L0i0K28NJ9NamF8fCkRyfqWw=,gemini · usecase-4,present_but_weak,comparison_table_column,,medium,False,False,False,,unverified,,,,,,False,
n36,"In a Creditors' Voluntary Liquidation (CVL), an insolvency practitioner is appointed to liquidate assets and repay creditors according to a statutory hierarchy.",Alternatives / Options,Creditors' Voluntary Liquidation,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFlSOA_NdvB-gdu4Q1A224GNrTtLqg5NfuskEeNdQfHHHXaap7skb5F6GsPY3OkNMXgqABfynhbD1hL4oUJX3sO9Mi0capEVHEjkyZ_b_LNyzZHeyZ4-yT_euIPBmJJcgem0zwRIOOtFdoG_PqQlVcPRpycVI_5HXUEOIuE0ZdYfuxMLBszJLYZIvERuWs=,gemini · usecase-4,present_but_weak,comparison_table_column,,medium,False,False,False,,unverified,,,,,,False,
n37,"Company dissolution (strike-off) is only appropriate for genuinely solvent companies with no significant assets or outstanding liabilities, and it is not suitable for insolvent companies.",Alternatives / Options,Company Dissolution / Strike-Off,,,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQG27Zrdiuz96Um3WpmXzEphx7C-vr38p6rh20l8_IuluY3cLnX5pVWJCvP8JjMpu02Uezh4GUmZuywVhSAmMI1D35ZF70u865roenGJGA-gSzmaIS2nsMXb50zrgcGZWN0ENOaWI4nxrtkPwNXV-Dd63Q4BwaZbPFeFvee6HfOqFZ23QaTTeoM63E7gj0BZ18CEe8OWwdKy9W-o=,gemini · usecase-4,missing,comparison_table_column,,medium,False,False,False,,unverified,,,,,,False,
